policy,scenario,seed,n_steps,urllc_rtt_p50_ms,urllc_rtt_p95_ms,urllc_rtt_p99_ms,sla_violation_rate,embb_goodput_mbps,be_goodput_mbps,total_drops,guardrail_intervention_rate,decision_latency_mean_ms,decision_latency_p99_ms,mean_reward,link_util_mean,run_id
epsilon_greedy,ramp,7,270,2.0,2.5185637405349732,2.6110739743300333,0.0,2.9099943382877456,3.4204206833085244,50361,0.0,0.05624592592699556,0.1053169999579495,0.28169872099469684,0.8828225745498118,epsilon_greedy_ramp_7
epsilon_greedy,ramp,8,270,2.858314527365521,4.184072336710382,4.285603209241847,0.0,3.358422624971319,3.3692131535734733,42809,0.0,0.061654814814881234,0.10924299997782323,0.34178754599322503,0.9223644410235812,epsilon_greedy_ramp_8
epsilon_greedy,ramp,9,270,2.0,5.6715548585058375,5.830207803860548,0.0,3.2233427058956403,3.3621587050208093,44959,0.32222222222222224,0.06509925925220829,0.14321899994683934,0.2930974820773614,0.9091074760394487,epsilon_greedy_ramp_9
epsilon_greedy,sawtooth,0,270,2.0,5.404328003408846,8.432045002104962,0.018518518518518517,3.523310868722409,3.3615290528832387,30043,0.3851851851851852,0.0646848148141577,0.13747499996497936,0.327037246604958,0.9107468479137066,epsilon_greedy_sawtooth_0
epsilon_greedy,sawtooth,1,270,2.0,5.34461409941738,6.073925612179615,0.011111111111111112,3.417605405903353,3.4350445630437743,32798,0.07037037037037037,0.05235518518155135,0.08986300002675307,0.33713151096757327,0.9075075374574316,epsilon_greedy_sawtooth_1
epsilon_greedy,sawtooth,2,270,2.0,5.281133429860837,5.752329764008459,0.007407407407407408,3.46082047619133,3.418641695193384,29004,0.0962962962962963,0.057797777778718924,0.13231600000267457,0.35920016513763714,0.9106866067853567,epsilon_greedy_sawtooth_2
epsilon_greedy,sawtooth,3,270,2.0,5.459623919931005,8.679199073448872,0.025925925925925925,3.5112751622266294,3.3471277863019377,31423,0.3074074074074074,0.060441851851855646,0.13372600000078447,0.305116556466737,0.9081498304181097,epsilon_greedy_sawtooth_3
epsilon_greedy,sawtooth,4,270,2.167597546562938,5.454075437845794,6.693915582581475,0.003703703703703704,3.5420991845126095,3.279884001061036,27378,0.3111111111111111,0.0636348148073348,0.10634600005573701,0.36943415530863244,0.904743207242574,epsilon_greedy_sawtooth_4
epsilon_greedy,sawtooth,5,270,2.0,5.184808853736078,5.43906296214861,0.0,3.50950735267153,3.378973340445378,27582,0.014814814814814815,0.058446296296157996,0.11999300000084645,0.38535924841590896,0.9108132587402148,epsilon_greedy_sawtooth_5
epsilon_greedy,sawtooth,6,270,2.0,5.390520675138765,7.950166419087222,0.014814814814814815,3.516030369556608,3.351657684693082,28510,0.2111111111111111,0.05735481480794781,0.10188500002072938,0.3410663994450434,0.9086500921684604,epsilon_greedy_sawtooth_6
epsilon_greedy,sawtooth,7,270,2.0,5.270247930038279,8.321133927579828,0.014814814814814815,3.5408460982383243,3.368224415506577,28576,0.1962962962962963,0.06190666666430772,0.12353700001312973,0.3456794790458333,0.9129520623145638,epsilon_greedy_sawtooth_7
epsilon_greedy,sawtooth,8,270,2.0,5.4538828345257375,8.608365014379764,0.025925925925925925,3.529664004433261,3.343550756983292,29405,0.36666666666666664,0.06053777777626435,0.11581999998043097,0.3099939179599602,0.9098284183210997,epsilon_greedy_sawtooth_8
epsilon_greedy,sawtooth,9,270,2.0,6.786054433307388,7.202905839608854,0.025925925925925925,3.4331363476562844,3.360398541878303,31755,0.24074074074074073,0.06271259259254634,0.10590800000329634,0.2801562983773846,0.9017083535440524,epsilon_greedy_sawtooth_9
epsilon_greedy_pretrained,adversarial,0,270,2.753576617493171,12.047561968382213,14.576554184327671,0.05925925925925926,4.742620110279637,3.1146255485062726,103252,0.23703703703703705,0.059514074075650514,0.0979599999976699,0.1206722745440963,0.9597603328602923,epsilon_greedy_pretrained_adversarial_0
epsilon_greedy_pretrained,adversarial,1,270,2.75244145675724,11.896907284549325,13.298252358868007,0.05925925925925926,4.752143920591226,3.1037851833545,104565,0.23703703703703705,0.06298148148163006,0.10722299999741837,0.1255814740857858,0.9585970040059694,epsilon_greedy_pretrained_adversarial_1
epsilon_greedy_pretrained,adversarial,2,270,2.7575206849008254,11.250761137240767,13.287821574695615,0.05925925925925926,4.764521514583578,3.105711277359183,100649,0.23703703703703705,0.06684777778071255,0.21721200000001767,0.140162486434769,0.9600653351818554,epsilon_greedy_pretrained_adversarial_2
epsilon_greedy_pretrained,adversarial,3,270,2.7593852443725897,11.97547011881935,13.623351441003047,0.05925925925925926,4.801088422133626,3.0476996772825906,104418,0.22962962962962963,0.06724925925846455,0.31420999999596705,0.11154786676957772,0.9587541703654611,epsilon_greedy_pretrained_adversarial_3
epsilon_greedy_pretrained,adversarial,4,270,2.752101558580423,11.51740076359869,13.519064191557513,0.05925925925925926,4.755745992101385,3.076421812273551,108001,0.23703703703703705,0.06291222221985085,0.12823999998431646,0.10552378393736976,0.9579568596498407,epsilon_greedy_pretrained_adversarial_4
epsilon_greedy_pretrained,adversarial,5,270,2.812211891518485,9.02622428875949,13.33056483851147,0.05185185185185185,4.802241211038711,3.136828038454725,104915,0.22962962962962963,0.062355185185330765,0.2139809999993503,0.15747029208564164,0.9682175304639583,epsilon_greedy_pretrained_adversarial_5
epsilon_greedy_pretrained,adversarial,6,270,2.7710032861021814,11.166824150037801,13.344578027104548,0.05555555555555555,4.787159455284214,3.1166879332792625,104095,0.22962962962962963,0.056725925926288945,0.09655700005964717,0.13430153431019318,0.9642797268756693,epsilon_greedy_pretrained_adversarial_6
epsilon_greedy_pretrained,adversarial,7,270,2.736446610013202,11.696551385782085,13.438763577739214,0.05925925925925926,4.757741574081301,3.0745427603127986,104013,0.23703703703703705,0.06634851852730338,0.13242399996670426,0.1262254642586954,0.9577277391961628,epsilon_greedy_pretrained_adversarial_7
epsilon_greedy_pretrained,adversarial,8,270,2.7616389062759827,11.60854421730031,13.839596452488868,0.05925925925925926,4.734242009250433,3.102071284145923,103719,0.23703703703703705,0.06584444444578597,0.1825120000557946,0.12495831713496715,0.9578425767358228,epsilon_greedy_pretrained_adversarial_8
epsilon_greedy_pretrained,adversarial,9,270,2.7464900783409028,11.657149711388104,13.637494332863774,0.05925925925925926,4.768014071004194,3.0595996378691552,103183,0.23703703703703705,0.06258370370283547,0.13974100002428708,0.12742091072393066,0.9569471611704955,epsilon_greedy_pretrained_adversarial_9
epsilon_greedy_pretrained,burst,0,270,2.0,5.302281813140842,6.865004268584532,0.007407407407407408,2.8787690686104477,3.513512897534312,84193,0.5185185185185185,0.0662455555574002,0.20039599997232924,0.1752337329326406,0.9384304305265234,epsilon_greedy_pretrained_burst_0
epsilon_greedy_pretrained,burst,1,270,3.9767992759731996,5.3552333037765,6.573220556121262,0.0,2.930994986397838,3.537876849775927,83337,0.5259259259259259,0.07106259258972819,0.20665599994117653,0.19840927966104033,0.9468767307290398,epsilon_greedy_pretrained_burst_1
epsilon_greedy_pretrained,burst,2,270,2.0,5.442131452453251,7.087805123879624,0.014814814814814815,2.854004618355612,3.553649666906221,81821,0.5,0.0645896296303076,0.14150699999277097,0.15763238210272779,0.9411730521743312,epsilon_greedy_pretrained_burst_2
epsilon_greedy_pretrained,burst,3,270,3.789629416011781,5.313862090387603,6.476785140079724,0.0,2.9536600503751718,3.5102933079415446,83131,0.5259259259259259,0.06401740740826692,0.1309409999782929,0.20060159843036166,0.9462842331095255,epsilon_greedy_pretrained_burst_3
epsilon_greedy_pretrained,burst,4,270,2.1599091548204177,5.382716992136264,6.912520429410599,0.007407407407407408,2.9125764027230474,3.5472960608436312,84106,0.5148148148148148,0.06539518517961869,0.13362000000370242,0.17644405629517848,0.9465663234103022,epsilon_greedy_pretrained_burst_4
epsilon_greedy_pretrained,burst,5,270,2.0,5.4209090485825575,7.214319294090113,0.025925925925925925,2.775564664252277,3.5603682702606423,86726,0.5,0.06000851851189908,0.12907900001437156,0.11565022946916308,0.9340156802295224,epsilon_greedy_pretrained_burst_5
epsilon_greedy_pretrained,burst,6,270,2.0,5.392710132566276,6.9184864568424445,0.011111111111111112,2.8630934647973767,3.599396996992791,89432,0.5148148148148148,0.07101444444843862,0.2813809999986464,0.15499505315172826,0.9458025885670028,epsilon_greedy_pretrained_burst_6
epsilon_greedy_pretrained,burst,7,270,2.797825411141929,5.358142128606155,6.735827967276079,0.003703703703703704,2.9140887255415637,3.537305253502633,83040,0.5222222222222223,0.0712555555571304,0.1752269999860801,0.19021105763169138,0.9449136559681478,epsilon_greedy_pretrained_burst_7
